Precinct,Cast,Registered,US Senate,Heller [R],Rosen [D],None,Total,US Representative,Amodei [R],Koble [D],None,Total,Governor,Laxalt [R],Sisolak [D],None,Total,Lt. Governor,Marshall [D],Roberson [R],None,Total,Sec of State,Araijo [D],Cagavske [R],None,Total,State Treasurer,Beers [R],Cornine [D],None,Total,State Controller,Byrne [D],Knect [R],None,Total,Attorney General,Duncan [R],Ford [D],None,Total,State Senate 13,Ratti [D],Young [IAP],None,Total,State Senate 14,Boszak [D],Hansen [R],None,Total,State Senate 16,Davis-Hersey [D],Kieckhefer [R],None,Total,State Assembly 24,Peters [D],Unopposed ,None,Total,State Assembly 25,Shorts [D],Tolles [R],None,Total,State Assembly 26,Joseph [D],Krasner [R],None,Total,State Assembly 27,Benitez-Thompson [D],Unopposed ,None,Total,State Assembly 30,Sprinkle [D],Unopposed,None,Total,State Assembly 31,Daly [D],Dickman [R],None,Total,State Assembly 32,Hansen [R],Povilaitis [D],None,Total,State Assembly 40,Kramer [R],Zemke [D],None,Total,County Commission 2,Lucey [R],Wolgast [D],None,Total,County Commission 3,Johnson [R],Jung [D],None,Total,County Commission 5,Herman [R],Judd [D],None,Total,County Assessor,Clark [R],Evans [D],None,Total,County Clerk,Parent [R],Tudorache [D],None,Total,District Attorney,Hicks [R],Unopposed,None,Total,Public Administrator,Cavallo [R],Prothro [D],None,Total,County Recorder,Burtness [R},Work [D],None,Total,County Treasurer,Buehler [D],Davis [R],None,Total,County Sheriff,Balaam [R],Nowe [D],None,Total,School Board B,Minetto [NP],Vanderwell [NP],None,Total,School Board C,Caudill [R],Feenster [NP],None,Total,School Board F,Calvert [NP],Church [NP},None,Total,Reno Mayor,Lorton [R],Shieve [D],None,Total,Reno City Council Ward 2,Duerr [D],Lawrence [R],None,Total,Reno City Council Ward 4,Mckenzie [D],Weber [R],None,Total,Reno City Attorney,Hall [R],Kadlik [D],None,Total,,,,,
740700,776,"1,076",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
740800,538,664,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
741000,762,"1,012",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
741200,347,544,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
741300,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
741400,"1,063","1,425",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
741500,"1,027","1,408",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
741600,810,"1,005",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
741700,721,888,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
741800,"1,095","1,321",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
742400,73,88,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
742500,769,"1,010",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
742600,25,27,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
742800,4,4,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
743000,803,"1,055",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
743100,69,82,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
743300,105,125,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750000,151,181,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750100,240,322,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750200,756,"1,173",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750300,29,37,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750400,743,"1,164",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750500,221,368,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750600,406,527,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750700,193,257,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750800,58,106,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
750900,4,12,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
751200,66,97,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
751300,431,734,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
751400,283,515,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
751600,28,42,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
751700,232,352,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
751800,1,1,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
751900,512,650,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
752000,609,978,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
752100,49,69,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
752200,74,98,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
752300,"1,067","1,590",,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,2,2,2,2,,,,,
